Episode,Date,Guests (Himself/Herself - Role),References
19970610,1997-06-10,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/2d2962a5acf646768c46fcd8df100dea
19970611,1997-06-11,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/c6e2ae4efdb447008685ad87f015bc86
19970612,1997-06-12,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/efd955ca24de447c813f8906061b6601
19970613,1997-06-13,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/d37353af895f4943a884f5e6e018328e
19970616,1997-06-16,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/9cfeb177e8534e4e87443ea29eba9481
19970617,1997-06-17,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/9fe1b6c6f2d842738f0f9d61065a701c
19970618,1997-06-18,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/ca1c5bd24da6412ab46323fac1a82125
19970619,1997-06-19,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/829c947adfa34d79b231c8b0497bcb6c
19970620,1997-06-20,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/4bbd0433397b4f9a817cf0544ae5ca2e
19970624,1997-06-24,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/01a9535d8efc40a9bb58c610d2bc0f81
19970625,1997-06-25,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/832912e023d749aa90edd38de0782a37
19970626,1997-06-26,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/0f5a2436352b4d818fa30ce3b03be7e4
19970627,1997-06-27,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/394367d2287b477ba3a940206eb57dfe
19970701,1997-07-01,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/8aa1fbfac26f4a78b0e5374dd50e22d1
19970702,1997-07-02,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/e8fca55fc5134b14a3364bc63f9c7d01
19970708,1997-07-08,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/92f75ad30e5848b3a5951275ebb13d66
19970710,1997-07-10,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/563c49755933479e8242c3bf294f8291
19970711,1997-07-11,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/e8b37d3e7e63460f884e3c43efe044d5
19970714,1997-07-14,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/052f75c9221f4eecb3a223b487506228
19970715,1997-07-15,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/ab841b1ecd4c4574af41e742658ba058
19970716,1997-07-16,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/bfe2ee764cee4b8184cbc55d01cd8635
19970717,1997-07-17,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/8ffe9764d78349c4a9565a2d424a094e
19970718,1997-07-18,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/ed23130822a4422eab83cdbff6d4cce0
19970722,1997-07-22,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain);Ian McKellen (Himself);Belinda Lang (Herself);Roy Hudd (Himself);Anne Gregg (Herself),http://genome.ch.bbc.co.uk/db9bf4e56179481b91fedcd0001b2348
19970729,1997-07-29,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain);Maggie Steed (Herself);Jean Marsh (Herself);Barry Took (Himself);Paul Gambaccini (Himself),http://genome.ch.bbc.co.uk/6840876420f2487f8ec24af6ab520d18
19970805,1997-08-05,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain);Patrick Lichfield (Himself);John Nettles (Himself);Gerald Harper (Himself);Susan Tully (Herself),http://genome.ch.bbc.co.uk/d072f8f8d0c946fcaba20c61a68c7e55
19970812,1997-08-12,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain);Jilly Cooper (Herself);Terry Waite (Himself);Dermot Murnaghan (Himself);Colin Salmon (Himself),http://genome.ch.bbc.co.uk/d49bab3e07774cacb85703570af74ab6
19970901,1997-09-01,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/58da0dc457a0442ba3936116a667c9c0
19970902,1997-09-02,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/83688e28bf6d47efb222372537f656ce
19970903,1997-09-03,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/580fd0f2c2f24585b9c642c477ff3864
19970904,1997-09-04,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/b56bc1def67a41a2ab59d85cbc955aa2
19970905,1997-09-05,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/71d218f350fc4c9aa96f6a72e1ceec4b
19970908,1997-09-08,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/66f579108e3c43c7b36abefd642ee4a5
19970909,1997-09-09,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/613f1f8d1afd4c6ea9f5b480541a856e
19970910,1997-09-10,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/f62dc0d2d6164ab6ba06671bcc862d31
19970911,1997-09-11,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/2d866c475ce14eeeb45b5555bc58a854
19970912,1997-09-12,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/9a0682173df24aabb875e26c764367d2
19970915,1997-09-15,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/55d7a610aa324f50ada58756f1f323a5
19970916,1997-09-16,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/ad75b698fca94b0f87c1170e12b7ec57
19970917,1997-09-17,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/18d1b34c882d41f18840b0793a687ab6
19970918,1997-09-18,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/1706eaf5e57846f186324592254ad085
19970919,1997-09-19,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/ae6fe788375a46ab96a456484c8aca19
19970925,1997-09-25,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/aadbe473e077411aa513de5304698cc4
19970926,1997-09-26,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/691efb9065fc421786c97ba3b92fd308
19971003,1997-10-03,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/7c1dc6b3384d499cb8508f6a422c89e1
19971006,1997-10-06,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/634c46eaf4964be18a29ae96d889432c
19971013,1997-10-13,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/3ef40413ab214efa8383449b202d9768
19971014,1997-10-14,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/84197ab5c29f476a83ed040a6d302aaa
19971015,1997-10-15,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/f44aea46f10c48eda75c394147b45ba2
19971016,1997-10-16,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/34a4a14a04204d5a9cad77aae76d08fe
19971017,1997-10-17,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/442a4644b15d48a3be65394439dc7a00
19971020,1997-10-20,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/e4a8ac31217e41cc805c75b0885d89d6
19971021,1997-10-21,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/eacdf2a2cc0b48edbf023f8f9d7b273e
19971022,1997-10-22,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/b5d9127a5d8c41b9a09333ebe5357605
19971023,1997-10-23,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/a94b2ff25ad94c7eadb7b5a71d29c924
19971024,1997-10-24,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/aa19c6696bb7428da1f36ae4cb75769f
19971027,1997-10-27,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/9b09b3e9b1c5450fbe0111a5984bdcbc
19971028,1997-10-28,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/81fe01a573264b548570ee96ddfbd2cc
19971029,1997-10-29,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/89449c2bf6e14d8b84b47cd312fda24a
19971030,1997-10-30,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/3b3e61cfd6ea4ea8aecb081520c05f0f
19971031,1997-10-31,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/50effdc6f9864ed0b2c31bc819228cfc
19971103,1997-11-03,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain);Sherrie Hewson (Herself);Denis Law (Himself);Diana Madill (Herself);Julia McKenzie (Herself),http://genome.ch.bbc.co.uk/d953060d67bc461e875c046bdc45783b http://www.imdb.com/title/tt0959671/
19971104,1997-11-04,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/78d9ac6651a6419bbb24ac288d4f5237
19971105,1997-11-05,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/8bacaaac223e40ecbd3d7a0d06e57bd0
19971106,1997-11-06,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/5daa824955c44bd1b7ee132149aef65e
19971107,1997-11-07,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/618b61c3d5db4d6dbe40100e74368948
19971110,1997-11-10,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/390acbb0cf2e400db7b4f69661ec80d3
19971111,1997-11-11,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/93460c36727e4850bf1144fa8ae945ad
19971112,1997-11-12,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/0ab5f4eb7c4d4ff3b5fe4e5058e6d6b1
19971113,1997-11-13,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain);Terry Pratchett (Himself),http://genome.ch.bbc.co.uk/a195f2faed2b411aa63f6f105ec1bd2b http://www.imdb.com/title/tt0535487/
19971114,1997-11-14,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/7601b8590214430896ed1b9630855efa
19971117,1997-11-17,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/141b4d8d6a2b4063844afba4b564b97a
19971118,1997-11-18,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/c6e2664283b94c96a7be0be24fb0dec0
19971119,1997-11-19,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/16bdfd16b2494d1d9c03f2b3c12df699
19971124,1997-11-24,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/b0a8f2e9283745228111da318f2568ad
19971125,1997-11-25,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/e56c2f4228e042caa8a92cd3d6760700
19971126,1997-11-26,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/12340faea43c4accbda34004b99937de
19971127,1997-11-27,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/7b412c9f89c441cd8c3fbd35850089e6
19971128,1997-11-28,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/41af01ddab7f47408f2b3e55bbd98609
19971201,1997-12-01,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/fc4780fd99084c97a4d8bcf3fd43d866
19971202,1997-12-02,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/3bb35d52af80489dbc373ec5a2c3946c
19971203,1997-12-03,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/6c35d2c8e74f4847b14f8f05977d2790
19971204,1997-12-04,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/d67cd98b6d60496ebe666506d02be43c
19971205,1997-12-05,Steve Davies (Himself);Rula Lenska (Herself);Isla Blair (Herself);Dr Phil Hammond (Himself);Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/9fba0f1780704616944c8755b3d0ad9f
19971208,1997-12-08,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/10526d8185f94fba89612b9d9d2304a1
19971209,1997-12-09,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/0f3914364cb84aa3bad96b1db119ea80
19971210,1997-12-10,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/1b56fbac787a4008947f26a6db7eebc6
19971211,1997-12-11,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain);Sherrie Hewson (Herself);Denis Law (Himself);Diana Madill (Herself);Julia McKenzie (Herself),http://genome.ch.bbc.co.uk/1a23285d3c274c7d94689b094bd19245 http://www.imdb.com/title/tt0965789/
19971212,1997-12-12,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/cb1db4f3efad404493fed66fec0ad670
19971215,1997-12-15,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/414c287fc53944de901f612528166a50
19971216,1997-12-16,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/ed94a5f5a87046c28e06f2be64f3d4a4
19971217,1997-12-17,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/084fb96e8ada4e0a882f2afe0660940e
19971218,1997-12-18,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/ff50fdf6cb8b48b2bfea61710537b07b
19971219,1997-12-19,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/6e28e0ddea5e46e68615c90c0c09f9ec
19971222,1997-12-22,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/c8418c7f269c4120b3cbd5e96fd22b9c
19971223,1997-12-23,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/467090f05da5471193e3dec75166ae49
19980105,1998-01-05,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/abb54f5b67ff4448a3a7a252e7b6d612
19980106,1998-01-06,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/13c6ccba272342ab8d48000c7ffa91ff
19980107,1998-01-07,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/8722f2ba9e1c4123b40ad6caad1ccfa1
19980108,1998-01-08,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/c379d2986d9c4821a7cc31b7bab3816c
19980109,1998-01-09,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/75ad38806af044a38b6fa3684925065f
19980112,1998-01-12,Bob Holness (Himself - Host);Alan Coren (Himself - Team Captain);Sandi Toksvig (Herself - Team Captain),http://genome.ch.bbc.co.uk/a1b6e2d5866b42fd88718c39d26d9219
